DateTime,AddedIPs,RemovedIPs
1560354722,33,0
1560355322,4,30
1560356522,2,0
1560357722,3,3
1560358921,1,7
1560359522,1,3
1560360122,4,3
1560360722,2,0
1560361922,0,2
1560363122,0,2
1560363721,0,1
1560364922,15,11
1560367322,1,5
1560368521,2,2
1560370322,1,1
1560370922,1,0
1560372722,1,0
1560373322,1,0
1560374523,6,1
1560375722,3,6
1560376922,13,15
1560377521,3,4
1560378722,1,2
1560379322,0,1
1560380522,0,7
1560381722,1,0
1560382922,0,9
1560384123,14,0
1560385322,4,8
1560386522,1,0
1560387723,0,1
1560388922,0,2
1560390122,0,1
1560392522,4,10
1560393722,32,0
1560394922,1,19
1560396123,1,1
1560396722,2,9
1560397322,1,0
1560398523,1,4
1560399722,1,2
1560400922,0,3
1560402122,1,5
1560403323,2,3
1560404523,2,4
1560405122,2,0
1560405721,0,6
1560406922,0,1
1560408122,1,3
1560409322,6,0
1560410522,0,3
1560411722,1,0
1560412922,0,3
1560413522,2,0
1560414122,2,1
1560414722,0,1
1560415322,3,0
1560415922,2,9
1560416523,4,6
1560417722,0,3
1560418923,1,0
1560420122,1,0
1560424922,0,2
1560426122,1,1
1560427322,0,2
1560428522,1,0
1560429722,2,8
1560430922,3,2
1560432122,13,7
1560433322,3,0
1560434522,0,1
1560436922,0,4
1560438123,5,5
1560438722,8,0
1560440522,3,2
1560441122,13,4
1560441722,1,2
1560442322,4,6
1560442922,2,0
1560443522,4,3
1560444122,0,1
1560444722,1,1
1560445322,1,2
1560445922,2,0
1560446522,7,0
1560447722,4,6
1560448322,1,0
1560450122,0,9
1560451322,5,7
1560452522,3,2
1560453722,3,8
1560454922,3,2
1560456122,1,0
1560458522,0,3
1560460322,2,3
1560460922,1,3
1560461522,1,0
1560462122,2,8
1560463322,8,0
1560463922,0,4
1560464523,0,1
1560465722,0,3
1560466922,1,0
1560469322,1,6
1560470523,1,12
1560471123,18,0
1560471722,56,0
1560472922,36,13
1560474122,24,3
1560475322,0,2
1560476522,0,2
1560477722,4,26
1560478922,1,0
1560479522,17,6
1560480122,2,10
1560481323,2,0
1560481922,11,0
1560482523,30,2
1560483722,16,1
1560484922,1,0
1560486122,3,2
1560487322,1,7
1560488522,0,2
1560489722,19,0
1560490322,1,15
1560490922,0,4
1560491522,2,6
1560492122,0,1
1560493322,0,2
1560493922,3,0
1560494522,2,1
1560495722,2,13
1560496922,7,0
1560498122,1,2
1560499322,1,0
1560499923,0,6
1560500522,1,13
1560501122,21,0
1560501722,7,7
1560502322,3,0
1560502922,1,7
1560504121,0,3
1560505321,0,6
1560506522,0,1
1560507722,17,2
1560510122,6,0
1560510722,0,6
1560511322,3,3
1560512522,4,2
1560513722,2,2
1560514922,0,5
1560516122,1,3
1560516722,3,0
1560517322,2,1
1560517922,1,5
1560518522,20,5
1560519121,21,0
1560519721,7,3
1560520922,11,5
1560521522,6,0
1560522122,0,3
1560522722,3,0
1560523322,15,3
1560524522,3,0
1560525722,1,4
1560526321,9,2
1560526921,1,7
1560528122,14,0
1560529322,10,16
1560530522,0,1
1560531722,1,5
1560532922,0,1
1560534122,0,3
1560535322,39,0
1560537722,25,2
1560538923,0,1
1560540122,4,7
1560541322,2,11
1560542522,1,0
1560543722,1,0
1560544322,1,0
1560544922,4,4
1560545522,1,0
1560546121,24,4
1560547322,25,9
1560547922,8,0
1560548522,0,4
1560549722,3,0
1560552122,0,1
1560554522,12,0
1560555722,4,10
1560557523,0,6
1560558123,0,2
1560559322,2,0
1560561122,0,1
1560562923,2,1
1560563522,2,0
1560564122,1,5
1560565323,15,6
1560566522,3,0
1560567722,0,9
1560570122,0,9
1560570723,2,0
1560571322,6,0
1560571923,3,0
1560572523,2,11
1560573722,1,1
1560574922,15,2
1560576122,0,4
1560577323,2,6
1560578523,3,5
1560579722,8,3
1560580322,2,0
1560580922,0,6
1560582122,1,0
1560582722,0,1
1560583322,2,2
1560584522,8,0
1560585722,2,36
1560586923,3,9
1560588122,2,0
1560589322,1,6
1560589922,2,0
1560591722,1,0
1560594122,1,0
1560596522,0,2
1560597722,1,2
1560601922,0,9
1560602522,0,4
1560603723,2,0
1560604922,7,3
1560606122,2,2
1560607322,2,1
1560609122,0,4
1560609722,0,6
1560612122,0,7
1560613322,0,1
1560614522,24,2
1560615722,1,3
1560616922,3,0
1560618122,2,7
1560619322,4,3
1560620522,5,5
1560621722,0,2
1560623522,1,10
1560624122,16,12
1560625323,2,5
1560625922,2,0
1560626522,1,8
1560627722,9,1
1560628323,1,0
1560628923,1,0
1560630722,1,0
1560631322,2,1
1560631922,2,0
1560632522,1,10
1560633722,22,6
1560634922,2,9
1560636122,2,0
1560636723,0,2
1560640922,0,2
1560643324,3,15
1560644523,1,3
1560645722,5,0
1560646923,2,0
1560648122,0,3
1560649322,1,0
1560651722,3,15
1560652322,5,0
1560652922,11,0
1560653522,0,17
1560654722,3,6
1560655322,2,0
1560656522,0,4
1560658922,0,1
1560660122,5,8
1560661322,4,0
1560662522,1,2
1560663722,6,0
1560664322,0,1
1560664922,1,2
1560666122,0,1
1560667922,1,5
1560668523,0,10
1560671522,1,5
1560673323,11,13
1560674522,2,6
1560675122,3,0
1560675723,1,0
1560676923,0,7
1560677522,0,1
1560679322,0,2
1560680522,0,1
1560681722,0,1
1560684122,1,3
1560688922,0,14
1560689522,1,0
1560690122,1,3
1560691322,2,3
1560692522,1,2
1560694922,1,1
1560696122,0,2
1560697323,1,2
1560697923,2,0
1560698522,1,2
1560699722,2,3
1560700322,16,4
1560702122,0,19
1560704522,0,2
1560705723,3,5
1560706322,2,9
1560706922,1,0
1560708122,2,3
1560709322,3,0
1560709922,1,0
1560710522,6,14
1560712922,0,5
1560714122,1,5
1560715323,4,0
1560717722,0,2
1560718922,0,1
1560720122,31,11
1560721322,77,14
1560722522,4,3
1560723122,1,0
1560726122,0,9
1560728522,0,7
1560729724,23,0
1560730922,4,6
1560732122,1,0
1560733322,1,4
1560735723,1,0
1560738722,1,2
1560739322,38,0
1560739922,6,0
1560740523,2,0
1560741722,3,2
1560742922,0,1
1560745322,0,1
1560746522,0,3
1560747722,2,0
1560748922,43,4
1560750122,16,4
1560751323,7,5
1560751923,2,3
1560752523,1,0
1560753122,0,2
1560754922,4,2
1560756122,3,6
1560756722,1,0
1560757322,2,0
1560758522,30,0
1560759722,42,1
1560760323,1,0
1560760922,4,4
1560762122,1,0
1560763322,2,6
1560763922,2,0
1560765723,2,7
1560766922,0,1
1560770522,0,1
1560773523,0,1
1560775322,0,1
1560776522,2,5
1560777122,3,0
1560778923,5,2
1560780122,2,3
1560781322,0,1
1560782522,0,3
1560783121,1,0
1560783723,0,4
1560784922,0,1
1560787322,5,4
1560788522,35,3
1560789122,1,0
1560789722,1,0
1560790922,0,7
1560791522,3,0
1560792122,1,0
